1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
,,,,,,,,,,,,,,"tensor([0.4670, 0.0673, 0.0699, 0.2646, 0.0653, 0.0660])",,,,
,,,,,,,,,,,,,,"tensor([0.4639, 0.0668, 0.0694, 0.2695, 0.0649, 0.0655])",,,,
,,,,,,,,,,,,,,"tensor([0.4612, 0.0664, 0.0690, 0.2737, 0.0645, 0.0652])",,,,
,,,,,,,,,,,,,,"tensor([0.4505, 0.0649, 0.0674, 0.2906, 0.0630, 0.0636])",,,,
,,,,,,,,,,,,,,"tensor([0.4584, 0.0660, 0.0686, 0.2780, 0.0641, 0.0648])",,,,
,,,,,,,,,,,,,,"tensor([0.4564, 0.0657, 0.0683, 0.2813, 0.0638, 0.0645])",,,,
,,,,,,,,,,,,,,"tensor([0.4765, 0.0686, 0.0713, 0.2495, 0.0666, 0.0673])",,,,
,,,,,,,,,,,,,,"tensor([0.4857, 0.0700, 0.0727, 0.2351, 0.0679, 0.0686])",,,,
,,,,,,,,,,,,,,"tensor([0.4789, 0.0690, 0.0717, 0.2458, 0.0670, 0.0677])",,,,
,,,,,,,,,,,,,,"tensor([0.4678, 0.0674, 0.0700, 0.2632, 0.0654, 0.0661])",,,,
,,,,,,,,,,,,,,"tensor([0.4570, 0.0658, 0.0684, 0.2803, 0.0639, 0.0646])",,,,
,,,,,,,,,,,,,,"tensor([0.4696, 0.0677, 0.0703, 0.2604, 0.0657, 0.0664])",,,,
,,,,,,,,,,,,,,"tensor([0.4770, 0.0687, 0.0714, 0.2488, 0.0667, 0.0674])",,,,
,,,,,,,,,,,,,,"tensor([0.4708, 0.0678, 0.0705, 0.2586, 0.0658, 0.0665])",,,,
,,,,,,,,,,,,,,"tensor([0.4577, 0.0659, 0.0685, 0.2791, 0.0640, 0.0647])",,,,
,,,,,,,,,,,,,,"tensor([0.4636, 0.0668, 0.0694, 0.2698, 0.0648, 0.0655])",,,,
,,,,,,,,,,,,,,"tensor([0.4621, 0.0666, 0.0692, 0.2723, 0.0646, 0.0653])",,,,
,,,,,,,,,,,,,,"tensor([0.4552, 0.0656, 0.0681, 0.2831, 0.0637, 0.0643])",,,,
,,,,,,,,,,,,,,"tensor([0.4581, 0.0660, 0.0686, 0.2785, 0.0641, 0.0647])",,,,
,,,,,,,,,,,,,,"tensor([0.4659, 0.0671, 0.0697, 0.2663, 0.0652, 0.0658])",,,,
,,,,,,,,,,,,,,"tensor([0.4628, 0.0667, 0.0693, 0.2711, 0.0647, 0.0654])",,,,
,,,,,,,,,,,,,,"tensor([0.4574, 0.0659, 0.0685, 0.2797, 0.0640, 0.0646])",,,,
,,,,,,,,,,,,,,"tensor([0.4689, 0.0675, 0.0702, 0.2616, 0.0656, 0.0662])",,,,
,,,,,,,,,,,,,,"tensor([0.4757, 0.0685, 0.0712, 0.2509, 0.0665, 0.0672])",,,,
,,,,,,,,,,,,,,"tensor([0.4775, 0.0688, 0.0715, 0.2480, 0.0668, 0.0675])",,,,
,,,,,,,,,,,,,,"tensor([0.4886, 0.0704, 0.0731, 0.2306, 0.0683, 0.0690])",,,,
,,,,,,,,,,,,,,"tensor([0.4525, 0.0652, 0.0677, 0.2874, 0.0633, 0.0639])",,,,
,,,,,,,,,,,,,,"tensor([0.4474, 0.0645, 0.0670, 0.2953, 0.0626, 0.0632])",,,,
,,,,,,,,,,,,,,"tensor([0.4731, 0.0682, 0.0708, 0.2549, 0.0662, 0.0668])",,,,
,,,,,,,,,,,,,,"tensor([0.4559, 0.0657, 0.0682, 0.2820, 0.0638, 0.0644])",,,,
,,,,,,,,,,,,,,"tensor([0.4560, 0.0657, 0.0683, 0.2818, 0.0638, 0.0644])",,,,
,,,,,,,,,,,,,,"tensor([0.4701, 0.0677, 0.0704, 0.2597, 0.0657, 0.0664])",,,,
,,,,,,,,,,,,,,"tensor([0.4561, 0.0657, 0.0683, 0.2816, 0.0638, 0.0644])",,,,
,,,,,,,,,,,,,,"tensor([0.4808, 0.0693, 0.0720, 0.2428, 0.0672, 0.0679])",,,,
,,,,,,,,,,,,,,"tensor([0.4634, 0.0668, 0.0694, 0.2702, 0.0648, 0.0655])",,,,
,,,,,,,,,,,,,,"tensor([0.4683, 0.0675, 0.0701, 0.2625, 0.0655, 0.0662])",,,,
,,,,,,,,,,,,,,"tensor([0.4649, 0.0670, 0.0696, 0.2678, 0.0650, 0.0657])",,,,
,,,,,,,,,,,,,,"tensor([0.4735, 0.0682, 0.0709, 0.2543, 0.0662, 0.0669])",,,,
,,,,,,,,,,,,,,"tensor([0.4715, 0.0679, 0.0706, 0.2575, 0.0659, 0.0666])",,,,
,,,,,,,,,,,,,,"tensor([0.4674, 0.0673, 0.0700, 0.2639, 0.0654, 0.0660])",,,,
,,,,,,,,,,,,,,"tensor([0.4806, 0.0692, 0.0719, 0.2432, 0.0672, 0.0679])",,,,
,,,,,,,,,,,,,,"tensor([0.4664, 0.0672, 0.0698, 0.2655, 0.0652, 0.0659])",,,,
,,,,,,,,,,,,,,"tensor([0.4623, 0.0666, 0.0692, 0.2719, 0.0647, 0.0653])",,,,
,,,,,,,,,,,,,,"tensor([0.4688, 0.0675, 0.0702, 0.2617, 0.0656, 0.0662])",,,,
,,,,,,,,,,,,,,"tensor([0.4741, 0.0683, 0.0710, 0.2533, 0.0663, 0.0670])",,,,
,,,,,,,,,,,,,,"tensor([0.4625, 0.0666, 0.0692, 0.2716, 0.0647, 0.0653])",,,,
,,,,,,,,,,,,,,"tensor([0.4604, 0.0663, 0.0689, 0.2749, 0.0644, 0.0651])",,,,
,,,,,,,,,,,,,,"tensor([0.4776, 0.0688, 0.0715, 0.2478, 0.0668, 0.0675])",,,,
,,,,,,,,,,,,,,"tensor([0.4791, 0.0690, 0.0717, 0.2454, 0.0670, 0.0677])",,,,
,,,,,,,,,,,,,,"tensor([0.4618, 0.0665, 0.0691, 0.2727, 0.0646, 0.0652])",,,,
,,,,,,,,,,,,,,"tensor([0.4584, 0.0660, 0.0686, 0.2781, 0.0641, 0.0648])",,,,
,,,,,,,,,,,,,,"tensor([0.4579, 0.0660, 0.0685, 0.2788, 0.0640, 0.0647])",,,,
,,,,,,,,,,,,,,"tensor([0.4628, 0.0667, 0.0693, 0.2712, 0.0647, 0.0654])",,,,
,,,,,,,,,,,,,,"tensor([0.4553, 0.0656, 0.0681, 0.2829, 0.0637, 0.0643])",,,,
,,,,,,,,,,,,,,"tensor([0.4639, 0.0668, 0.0694, 0.2694, 0.0649, 0.0655])",,,,
,,,,,,,,,,,,,,"tensor([0.4662, 0.0672, 0.0698, 0.2658, 0.0652, 0.0659])",,,,
,,,,,,,,,,,,,,"tensor([0.4645, 0.0669, 0.0695, 0.2685, 0.0650, 0.0656])",,,,
,,,,,,,,,,,,,,"tensor([0.4541, 0.0654, 0.0680, 0.2849, 0.0635, 0.0642])",,,,
,,,,,,,,,,,,,,"tensor([0.4635, 0.0668, 0.0694, 0.2700, 0.0648, 0.0655])",,,,
,,,,,,,,,,,,,,"tensor([0.4641, 0.0669, 0.0695, 0.2691, 0.0649, 0.0656])",,,,
,,,,,,,,,,,,,,"tensor([0.4652, 0.0670, 0.0696, 0.2674, 0.0651, 0.0657])",,,,
,,,,,,,,,,,,,,"tensor([0.4716, 0.0679, 0.0706, 0.2573, 0.0659, 0.0666])",,,,
,,,,,,,,,,,,,,"tensor([0.4674, 0.0673, 0.0700, 0.2639, 0.0654, 0.0660])",,,,
,,,,,,,,,,,,,,"tensor([0.4731, 0.0681, 0.0708, 0.2550, 0.0662, 0.0668])",,,,
,,,,,,,,,,,,,,"tensor([0.4641, 0.0669, 0.0695, 0.2691, 0.0649, 0.0656])",,,,
,,,,,,,,,,,,,,"tensor([0.4623, 0.0666, 0.0692, 0.2719, 0.0647, 0.0653])",,,,
,,,,,,,,,,,,,,"tensor([0.4722, 0.0680, 0.0707, 0.2564, 0.0660, 0.0667])",,,,
,,,,,,,,,,,,,,"tensor([0.4563, 0.0657, 0.0683, 0.2814, 0.0638, 0.0645])",,,,
,,,,,,,,,,,,,,"tensor([0.4614, 0.0665, 0.0691, 0.2734, 0.0645, 0.0652])",,,,
,,,,,,,,,,,,,,"tensor([0.4620, 0.0666, 0.0691, 0.2724, 0.0646, 0.0653])",,,,
,,,,,,,,,,,,,,"tensor([0.4637, 0.0668, 0.0694, 0.2698, 0.0648, 0.0655])",,,,
,,,,,,,,,,,,,,"tensor([0.4723, 0.0680, 0.0707, 0.2562, 0.0661, 0.0667])",,,,
,,,,,,,,,,,,,,"tensor([0.4669, 0.0673, 0.0699, 0.2647, 0.0653, 0.0660])",,,,
,,,,,,,,,,,,,,"tensor([0.4685, 0.0675, 0.0701, 0.2621, 0.0655, 0.0662])",,,,
,,,,,,,,,,,,,,"tensor([0.4619, 0.0665, 0.0691, 0.2725, 0.0646, 0.0653])",,,,
,,,,,,,,,,,,,,"tensor([0.4706, 0.0678, 0.0704, 0.2588, 0.0658, 0.0665])",,,,
,,,,,,,,,,,,,,"tensor([0.4805, 0.0692, 0.0719, 0.2433, 0.0672, 0.0679])",,,,
,,,,,,,,,,,,,,"tensor([0.4626, 0.0666, 0.0692, 0.2715, 0.0647, 0.0654])",,,,
,,,,,,,,,,,,,,"tensor([0.4721, 0.0680, 0.0707, 0.2565, 0.0660, 0.0667])",,,,
,,,,,,,,,,,,,,"tensor([0.4704, 0.0678, 0.0704, 0.2591, 0.0658, 0.0665])",,,,
,,,,,,,,,,,,,,"tensor([0.4647, 0.0669, 0.0696, 0.2681, 0.0650, 0.0657])",,,,
,,,,,,,,,,,,,,"tensor([0.4535, 0.0653, 0.0679, 0.2858, 0.0634, 0.0641])",,,,
,,,,,,,,,,,,,,"tensor([0.4614, 0.0665, 0.0691, 0.2734, 0.0645, 0.0652])",,,,
,,,,,,,,,,,,,,"tensor([0.4686, 0.0675, 0.0701, 0.2621, 0.0655, 0.0662])",,,,
,,,,,,,,,,,,,,"tensor([0.4885, 0.0704, 0.0731, 0.2306, 0.0683, 0.0690])",,,,
,,,,,,,,,,,,,,"tensor([0.4583, 0.0660, 0.0686, 0.2783, 0.0641, 0.0648])",,,,
,,,,,,,,,,,,,,"tensor([0.4464, 0.0643, 0.0668, 0.2970, 0.0624, 0.0631])",,,,
,,,,,,,,,,,,,,"tensor([0.4732, 0.0682, 0.0708, 0.2548, 0.0662, 0.0669])",,,,
,,,,,,,,,,,,,,"tensor([0.4633, 0.0667, 0.0693, 0.2703, 0.0648, 0.0655])",,,,
,,,,,,,,,,,,,,"tensor([0.4640, 0.0668, 0.0694, 0.2692, 0.0649, 0.0656])",,,,
,,,,,,,,,,,,,,"tensor([0.4845, 0.0698, 0.0725, 0.2369, 0.0678, 0.0685])",,,,
,,,,,,,,,,,,,,"tensor([0.4649, 0.0670, 0.0696, 0.2679, 0.0650, 0.0657])",,,,
,,,,,,,,,,,,,,"tensor([0.4760, 0.0686, 0.0712, 0.2504, 0.0666, 0.0673])",,,,
,,,,,,,,,,,,,,"tensor([0.4753, 0.0685, 0.0711, 0.2515, 0.0665, 0.0672])",,,,
,,,,,,,,,,,,,,,"tensor([0.4621, 0.0667, 0.0683, 0.2723, 0.0651, 0.0655])",,,
,,,,,,,,,,,,,,,"tensor([0.4772, 0.0689, 0.0705, 0.2485, 0.0673, 0.0676])",,,
,,,,,,,,,,,,,,,"tensor([0.4583, 0.0662, 0.0677, 0.2783, 0.0646, 0.0649])",,,
,,,,,,,,,,,,,,,"tensor([0.4775, 0.0689, 0.0706, 0.2480, 0.0673, 0.0677])",,,
,,,,,,,,,,,,,,,"tensor([0.4820, 0.0696, 0.0712, 0.2409, 0.0679, 0.0683])",,,
,,,,,,,,,,,,,,,"tensor([0.4576, 0.0661, 0.0676, 0.2794, 0.0645, 0.0648])",,,
,,,,,,,,,,,,,,,"tensor([0.4806, 0.0694, 0.0710, 0.2431, 0.0677, 0.0681])",,,
,,,,,,,,,,,,,,,"tensor([0.4765, 0.0688, 0.0704, 0.2495, 0.0672, 0.0675])",,,
,,,,,,,,,,,,,,,"tensor([0.4915, 0.0710, 0.0726, 0.2261, 0.0693, 0.0696])",,,
,,,,,,,,,,,,,,,"tensor([0.4732, 0.0683, 0.0699, 0.2549, 0.0667, 0.0670])",,,
,,,,,,,,,,,,,,,"tensor([0.4786, 0.0691, 0.0707, 0.2463, 0.0674, 0.0678])",,,
,,,,,,,,,,,,,,,"tensor([0.4569, 0.0660, 0.0675, 0.2805, 0.0644, 0.0647])",,,
,,,,,,,,,,,,,,,"tensor([0.4730, 0.0683, 0.0699, 0.2551, 0.0667, 0.0670])",,,
,,,,,,,,,,,,,,,"tensor([0.4662, 0.0673, 0.0689, 0.2659, 0.0657, 0.0661])",,,
,,,,,,,,,,,,,,,"tensor([0.4642, 0.0670, 0.0686, 0.2690, 0.0654, 0.0658])",,,
,,,,,,,,,,,,,,,"tensor([0.4818, 0.0696, 0.0712, 0.2413, 0.0679, 0.0683])",,,
,,,,,,,,,,,,,,,"tensor([0.4722, 0.0682, 0.0698, 0.2564, 0.0665, 0.0669])",,,
,,,,,,,,,,,,,,,"tensor([0.4765, 0.0688, 0.0704, 0.2496, 0.0672, 0.0675])",,,
,,,,,,,,,,,,,,,"tensor([0.4840, 0.0699, 0.0715, 0.2378, 0.0682, 0.0686])",,,
,,,,,,,,,,,,,,,"tensor([0.4733, 0.0683, 0.0699, 0.2546, 0.0667, 0.0671])",,,
,,,,,,,,,,,,,,,"tensor([0.4648, 0.0671, 0.0687, 0.2681, 0.0655, 0.0659])",,,
,,,,,,,,,,,,,,,"tensor([0.4704, 0.0679, 0.0695, 0.2592, 0.0663, 0.0667])",,,
,,,,,,,,,,,,,,,"tensor([0.4658, 0.0673, 0.0688, 0.2664, 0.0657, 0.0660])",,,
,,,,,,,,,,,,,,,"tensor([0.4651, 0.0671, 0.0687, 0.2676, 0.0655, 0.0659])",,,
,,,,,,,,,,,,,,,"tensor([0.4694, 0.0678, 0.0694, 0.2607, 0.0662, 0.0665])",,,
,,,,,,,,,,,,,,,"tensor([0.4822, 0.0696, 0.0713, 0.2406, 0.0680, 0.0683])",,,
,,,,,,,,,,,,,,,"tensor([0.4774, 0.0689, 0.0705, 0.2483, 0.0673, 0.0676])",,,
,,,,,,,,,,,,,,,"tensor([0.4807, 0.0694, 0.0710, 0.2429, 0.0678, 0.0681])",,,
,,,,,,,,,,,,,,,"tensor([0.4749, 0.0686, 0.0702, 0.2521, 0.0669, 0.0673])",,,
,,,,,,,,,,,,,,,"tensor([0.4740, 0.0684, 0.0700, 0.2535, 0.0668, 0.0672])",,,
,,,,,,,,,,,,,,,"tensor([0.4619, 0.0667, 0.0683, 0.2726, 0.0651, 0.0655])",,,
,,,,,,,,,,,,,,,"tensor([0.4694, 0.0678, 0.0694, 0.2607, 0.0662, 0.0665])",,,
,,,,,,,,,,,,,,,"tensor([0.4931, 0.0712, 0.0729, 0.2235, 0.0695, 0.0699])",,,
,,,,,,,,,,,,,,,"tensor([0.4698, 0.0678, 0.0694, 0.2602, 0.0662, 0.0666])",,,
,,,,,,,,,,,,,,,"tensor([0.4719, 0.0681, 0.0697, 0.2569, 0.0665, 0.0669])",,,
,,,,,,,,,,,,,,,"tensor([0.4822, 0.0696, 0.0713, 0.2407, 0.0680, 0.0683])",,,
,,,,,,,,,,,,,,,"tensor([0.4583, 0.0662, 0.0677, 0.2782, 0.0646, 0.0649])",,,
,,,,,,,,,,,,,,,"tensor([0.4728, 0.0683, 0.0699, 0.2554, 0.0666, 0.0670])",,,
,,,,,,,,,,,,,,,"tensor([0.4754, 0.0686, 0.0703, 0.2513, 0.0670, 0.0674])",,,
,,,,,,,,,,,,,,,"tensor([0.4599, 0.0664, 0.0680, 0.2757, 0.0648, 0.0652])",,,
,,,,,,,,,,,,,,,"tensor([0.4739, 0.0684, 0.0700, 0.2537, 0.0668, 0.0672])",,,
,,,,,,,,,,,,,,,"tensor([0.4462, 0.0644, 0.0659, 0.2973, 0.0629, 0.0632])",,,
,,,,,,,,,,,,,,,"tensor([0.4664, 0.0673, 0.0689, 0.2655, 0.0657, 0.0661])",,,
,,,,,,,,,,,,,,,"tensor([0.4592, 0.0663, 0.0678, 0.2769, 0.0647, 0.0651])",,,
,,,,,,,,,,,,,,,"tensor([0.4627, 0.0668, 0.0684, 0.2713, 0.0652, 0.0656])",,,
,,,,,,,,,,,,,,,"tensor([0.4698, 0.0678, 0.0694, 0.2602, 0.0662, 0.0666])",,,
,,,,,,,,,,,,,,,"tensor([0.4735, 0.0684, 0.0700, 0.2544, 0.0667, 0.0671])",,,
,,,,,,,,,,,,,,,"tensor([0.4798, 0.0693, 0.0709, 0.2444, 0.0676, 0.0680])",,,
,,,,,,,,,,,,,,,"tensor([0.4833, 0.0698, 0.0714, 0.2389, 0.0681, 0.0685])",,,
,,,,,,,,,,,,,,,"tensor([0.4652, 0.0672, 0.0687, 0.2674, 0.0656, 0.0659])",,,
,,,,,,,,,,,,,,,"tensor([0.4726, 0.0682, 0.0698, 0.2558, 0.0666, 0.0670])",,,
,,,,,,,,,,,,,,,"tensor([0.4662, 0.0673, 0.0689, 0.2659, 0.0657, 0.0661])",,,
,,,,,,,,,,,,,,,"tensor([0.4653, 0.0672, 0.0688, 0.2672, 0.0656, 0.0659])",,,
,,,,,,,,,,,,,,,"tensor([0.4570, 0.0660, 0.0675, 0.2803, 0.0644, 0.0648])",,,
,,,,,,,,,,,,,,,"tensor([0.4788, 0.0691, 0.0707, 0.2460, 0.0675, 0.0678])",,,
,,,,,,,,,,,,,,,"tensor([0.4602, 0.0664, 0.0680, 0.2753, 0.0649, 0.0652])",,,
,,,,,,,,,,,,,,,"tensor([0.4605, 0.0665, 0.0680, 0.2748, 0.0649, 0.0653])",,,
,,,,,,,,,,,,,,,"tensor([0.4711, 0.0680, 0.0696, 0.2582, 0.0664, 0.0668])",,,
,,,,,,,,,,,,,,,"tensor([0.4594, 0.0663, 0.0679, 0.2766, 0.0647, 0.0651])",,,
,,,,,,,,,,,,,,,"tensor([0.4686, 0.0677, 0.0692, 0.2621, 0.0660, 0.0664])",,,
,,,,,,,,,,,,,,,"tensor([0.4813, 0.0695, 0.0711, 0.2421, 0.0678, 0.0682])",,,
,,,,,,,,,,,,,,,"tensor([0.4804, 0.0694, 0.0710, 0.2435, 0.0677, 0.0681])",,,
,,,,,,,,,,,,,,,"tensor([0.4913, 0.0709, 0.0726, 0.2264, 0.0692, 0.0696])",,,
,,,,,,,,,,,,,,,"tensor([0.4811, 0.0695, 0.0711, 0.2424, 0.0678, 0.0682])",,,
,,,,,,,,,,,,,,,"tensor([0.4745, 0.0685, 0.0701, 0.2528, 0.0669, 0.0672])",,,
,,,,,,,,,,,,,,,"tensor([0.4736, 0.0684, 0.0700, 0.2542, 0.0667, 0.0671])",,,
,,,,,,,,,,,,,,,"tensor([0.4721, 0.0682, 0.0698, 0.2566, 0.0665, 0.0669])",,,
,,,,,,,,,,,,,,,"tensor([0.4786, 0.0691, 0.0707, 0.2464, 0.0674, 0.0678])",,,
,,,,,,,,,,,,,,,"tensor([0.4727, 0.0682, 0.0698, 0.2556, 0.0666, 0.0670])",,,
,,,,,,,,,,,,,,,"tensor([0.4678, 0.0675, 0.0691, 0.2633, 0.0659, 0.0663])",,,
,,,,,,,,,,,,,,,"tensor([0.4677, 0.0675, 0.0691, 0.2635, 0.0659, 0.0663])",,,
,,,,,,,,,,,,,,,"tensor([0.4873, 0.0704, 0.0720, 0.2325, 0.0687, 0.0691])",,,
,,,,,,,,,,,,,,,"tensor([0.4732, 0.0683, 0.0699, 0.2549, 0.0667, 0.0671])",,,
,,,,,,,,,,,,,,,"tensor([0.4705, 0.0679, 0.0695, 0.2590, 0.0663, 0.0667])",,,
,,,,,,,,,,,,,,,"tensor([0.4662, 0.0673, 0.0689, 0.2658, 0.0657, 0.0661])",,,
,,,,,,,,,,,,,,,"tensor([0.4729, 0.0683, 0.0699, 0.2553, 0.0666, 0.0670])",,,
,,,,,,,,,,,,,,,"tensor([0.4780, 0.0690, 0.0706, 0.2472, 0.0674, 0.0677])",,,
,,,,,,,,,,,,,,,"tensor([0.4774, 0.0689, 0.0705, 0.2482, 0.0673, 0.0677])",,,
,,,,,,,,,,,,,,,"tensor([0.4717, 0.0681, 0.0697, 0.2571, 0.0665, 0.0668])",,,
,,,,,,,,,,,,,,,"tensor([0.4661, 0.0673, 0.0689, 0.2660, 0.0657, 0.0661])",,,
,,,,,,,,,,,,,,,"tensor([0.4660, 0.0673, 0.0689, 0.2661, 0.0657, 0.0660])",,,
,,,,,,,,,,,,,,,"tensor([0.4778, 0.0690, 0.0706, 0.2476, 0.0673, 0.0677])",,,
,,,,,,,,,,,,,,,"tensor([0.4904, 0.0708, 0.0725, 0.2277, 0.0691, 0.0695])",,,
,,,,,,,,,,,,,,,"tensor([0.4674, 0.0675, 0.0691, 0.2639, 0.0659, 0.0662])",,,
,,,,,,,,,,,,,,,"tensor([0.4815, 0.0695, 0.0712, 0.2417, 0.0679, 0.0682])",,,
,,,,,,,,,,,,,,,"tensor([0.4754, 0.0686, 0.0703, 0.2513, 0.0670, 0.0674])",,,
,,,,,,,,,,,,,,,"tensor([0.4734, 0.0683, 0.0699, 0.2546, 0.0667, 0.0671])",,,
,,,,,,,,,,,,,,,"tensor([0.4613, 0.0666, 0.0682, 0.2736, 0.0650, 0.0654])",,,
,,,,,,,,,,,,,,,"tensor([0.4678, 0.0675, 0.0691, 0.2633, 0.0659, 0.0663])",,,
,,,,,,,,,,,,,,,"tensor([0.4749, 0.0686, 0.0702, 0.2522, 0.0669, 0.0673])",,,
,,,,,,,,,,,,,,,"tensor([0.4947, 0.0714, 0.0731, 0.2210, 0.0697, 0.0701])",,,
,,,,,,,,,,,,,,,"tensor([0.4656, 0.0672, 0.0688, 0.2668, 0.0656, 0.0660])",,,
,,,,,,,,,,,,,,,"tensor([0.4543, 0.0656, 0.0671, 0.2845, 0.0640, 0.0644])",,,
,,,,,,,,,,,,,,,"tensor([0.4821, 0.0696, 0.0712, 0.2408, 0.0679, 0.0683])",,,
,,,,,,,,,,,,,,,"tensor([0.4692, 0.0677, 0.0693, 0.2611, 0.0661, 0.0665])",,,
,,,,,,,,,,,,,,,"tensor([0.4710, 0.0680, 0.0696, 0.2582, 0.0664, 0.0667])",,,
,,,,,,,,,,,,,,,"tensor([0.4901, 0.0708, 0.0724, 0.2282, 0.0691, 0.0694])",,,
,,,,,,,,,,,,,,,"tensor([0.4704, 0.0679, 0.0695, 0.2593, 0.0663, 0.0667])",,,
,,,,,,,,,,,,,,,"tensor([0.4814, 0.0695, 0.0711, 0.2418, 0.0678, 0.0682])",,,
,,,,,,,,,,,,,,,"tensor([0.4818, 0.0696, 0.0712, 0.2412, 0.0679, 0.0683])",,,
,,,,,,,,,,,,,,,,"tensor([0.4696, 0.0671, 0.0688, 0.2631, 0.0655, 0.0659])",,
,,,,,,,,,,,,,,,,"tensor([0.4768, 0.0681, 0.0699, 0.2517, 0.0665, 0.0669])",,
,,,,,,,,,,,,,,,,"tensor([0.4809, 0.0687, 0.0705, 0.2454, 0.0671, 0.0675])",,
,,,,,,,,,,,,,,,,"tensor([0.4725, 0.0675, 0.0693, 0.2585, 0.0659, 0.0663])",,
,,,,,,,,,,,,,,,,"tensor([0.4832, 0.0691, 0.0708, 0.2418, 0.0674, 0.0678])",,
,,,,,,,,,,,,,,,,"tensor([0.4666, 0.0667, 0.0684, 0.2678, 0.0651, 0.0655])",,
,,,,,,,,,,,,,,,,"tensor([0.4748, 0.0679, 0.0696, 0.2549, 0.0662, 0.0666])",,
,,,,,,,,,,,,,,,,"tensor([0.4728, 0.0676, 0.0693, 0.2581, 0.0659, 0.0663])",,
,,,,,,,,,,,,,,,,"tensor([0.4722, 0.0675, 0.0692, 0.2589, 0.0659, 0.0663])",,
,,,,,,,,,,,,,,,,"tensor([0.4638, 0.0663, 0.0680, 0.2722, 0.0647, 0.0651])",,
,,,,,,,,,,,,,,,,"tensor([0.4631, 0.0662, 0.0679, 0.2733, 0.0646, 0.0650])",,
,,,,,,,,,,,,,,,,"tensor([0.4748, 0.0679, 0.0696, 0.2548, 0.0662, 0.0666])",,
,,,,,,,,,,,,,,,,"tensor([0.4837, 0.0691, 0.0709, 0.2410, 0.0675, 0.0679])",,
,,,,,,,,,,,,,,,,"tensor([0.4731, 0.0676, 0.0693, 0.2576, 0.0660, 0.0664])",,
,,,,,,,,,,,,,,,,"tensor([0.4745, 0.0678, 0.0695, 0.2554, 0.0662, 0.0666])",,
,,,,,,,,,,,,,,,,"tensor([0.4893, 0.0699, 0.0717, 0.2321, 0.0682, 0.0687])",,
,,,,,,,,,,,,,,,,"tensor([0.4677, 0.0668, 0.0686, 0.2660, 0.0652, 0.0656])",,
,,,,,,,,,,,,,,,,"tensor([0.4919, 0.0703, 0.0721, 0.2280, 0.0686, 0.0690])",,
,,,,,,,,,,,,,,,,"tensor([0.4733, 0.0676, 0.0694, 0.2573, 0.0660, 0.0664])",,
,,,,,,,,,,,,,,,,"tensor([0.4616, 0.0660, 0.0677, 0.2757, 0.0644, 0.0648])",,
,,,,,,,,,,,,,,,,"tensor([0.4718, 0.0674, 0.0692, 0.2596, 0.0658, 0.0662])",,
,,,,,,,,,,,,,,,,"tensor([0.4630, 0.0662, 0.0679, 0.2735, 0.0646, 0.0650])",,
,,,,,,,,,,,,,,,,"tensor([0.4543, 0.0649, 0.0666, 0.2871, 0.0634, 0.0637])",,
,,,,,,,,,,,,,,,,"tensor([0.4695, 0.0671, 0.0688, 0.2633, 0.0655, 0.0659])",,
,,,,,,,,,,,,,,,,"tensor([0.4843, 0.0692, 0.0710, 0.2400, 0.0675, 0.0680])",,
,,,,,,,,,,,,,,,,"tensor([0.4935, 0.0705, 0.0723, 0.2255, 0.0688, 0.0693])",,
,,,,,,,,,,,,,,,,"tensor([0.4659, 0.0666, 0.0683, 0.2689, 0.0650, 0.0654])",,
,,,,,,,,,,,,,,,,"tensor([0.4706, 0.0673, 0.0690, 0.2616, 0.0656, 0.0660])",,
,,,,,,,,,,,,,,,,"tensor([0.4655, 0.0665, 0.0682, 0.2694, 0.0649, 0.0653])",,
,,,,,,,,,,,,,,,,"tensor([0.4842, 0.0692, 0.0710, 0.2401, 0.0675, 0.0680])",,
,,,,,,,,,,,,,,,,"tensor([0.4807, 0.0687, 0.0705, 0.2456, 0.0671, 0.0675])",,
,,,,,,,,,,,,,,,,"tensor([0.4784, 0.0684, 0.0701, 0.2493, 0.0667, 0.0671])",,
,,,,,,,,,,,,,,,,"tensor([0.4697, 0.0671, 0.0689, 0.2628, 0.0655, 0.0659])",,
,,,,,,,,,,,,,,,,"tensor([0.4750, 0.0679, 0.0696, 0.2545, 0.0663, 0.0667])",,
,,,,,,,,,,,,,,,,"tensor([0.4600, 0.0658, 0.0674, 0.2780, 0.0642, 0.0646])",,
,,,,,,,,,,,,,,,,"tensor([0.4715, 0.0674, 0.0691, 0.2601, 0.0658, 0.0662])",,
,,,,,,,,,,,,,,,,"tensor([0.4623, 0.0661, 0.0678, 0.2745, 0.0645, 0.0649])",,
,,,,,,,,,,,,,,,,"tensor([0.4769, 0.0682, 0.0699, 0.2516, 0.0665, 0.0669])",,
,,,,,,,,,,,,,,,,"tensor([0.4655, 0.0665, 0.0682, 0.2695, 0.0649, 0.0653])",,
,,,,,,,,,,,,,,,,"tensor([0.4668, 0.0667, 0.0684, 0.2675, 0.0651, 0.0655])",,
,,,,,,,,,,,,,,,,"tensor([0.4732, 0.0676, 0.0694, 0.2574, 0.0660, 0.0664])",,
,,,,,,,,,,,,,,,,"tensor([0.4786, 0.0684, 0.0702, 0.2489, 0.0668, 0.0672])",,
